artist,hottness
Thåström,0.602289
Simian Mobile Disco,0.610065
A$AP Ferg,0.642695
Teaze,0.402394
The Pussycat Dolls,0.63835
Black Pyramid,0.55733
Kreator,0.614967
Unwritten Law,0.592859
44MAGNUM,0.367222
Trans-Siberian Orchestra,0.587053
Pro-Pain,0.566691
M83,0.825147
Piersi,0.613792
The Association,0.635607
Kvelertak,0.608279
Jay-Z,0.827974
Dr. Strangely Strange,0.46902
Queens of the Stone Age,0.763892
oOoOO,0.565766
New Radicals,0.622329
Haemoth,0.439437
Daughtry,0.644139
Bakflip,0.451825
Lorelle Meets The Obsolete,0.509383
Jag Panzer,0.513502
The Crystal Method,0.615301
Colosseum,0.5281
Cursed,0.512366
Lupe Fiasco,0.630507
Nargaroth,0.54586
Glen Campbell,0.60437
Glenn Gould,0.642397
France Gall,0.648106
The Andrews Sisters,0.591357
김예림,0.563897
J.B.O.,0.581022
Wizard,0.564562
Amy Winehouse,0.739607
Gama Bomb,0.563949
Ben E. King,0.634065
Frankie Valli & the Four Seasons,0.623626
Wulfgar,0.483248
I Am Legion,0.579177
INXS,0.746131
Black Drawing Chalks,0.503219
a-ha,0.674487
Tina Turner,0.682184
Chastain,0.473901
The Neighbourhood,0.76495
Afghan Whigs,0.605344
Dmitri Shostakovich,0.616896
Quartz,0.474001
Holocausto Canibal,0.435449
The Cult of Dom Keller,0.445854
Incubite,0.490858
Funkadelic,0.613308
Craig David,0.64487
Hanson,0.635012
Manilla Road,0.496437
Pharrell Williams,0.915439
Vicentico,0.76075
The Pharcyde,0.598345
Coiffeur,0.537465
The Julie Ruin,0.537069
Paavoharju,0.505239
Attacker,0.443963
Sons Of The Delta,0.372381
Friendly Fires,0.607814
Rock City Angels,0.438838
The Naked and Famous,0.645239
Brad Paisley,0.820037
The Alvaret Ensemble,0.423301
Flo Rida,0.9427
Callejon,0.71543
Dario Marianelli,0.603704
Skalariak,0.529349
Tri Yann,0.537056
Michiko,0.499196
Manfred Mann's Earth Band,0.590859
Delta Spirit,0.614017
Antsy Pants,0.4436
Portishead,0.719957
Gravediggaz,0.573364
Lange,0.550519
Gemini,0.603574
Cassie,0.625643
DJ Krush & Toshinori Kondo,0.40722
Canaan,0.422662
Suicide Silence,0.641941
Franco Battiato,0.571298
Tabu,0.571156
Ilan Eshkeri,0.548444
Michel Petrucciani,0.517969
Namoli Brennet,0.374188
Marcela Taís,0.482609
Pete Rock,0.598349
Joe Cocker,0.715161
The Soft Moon,0.647042
Dordeduh,0.495092
Psycroptic,0.574685
Midnight Juggernauts,0.585144
Nemesea,0.571523
Mercury Rev,0.597945
Shearwater,0.583639
Cole Porter,0.554922
Dalriada,0.551894
Combichrist,0.645389
Fallen Angels,0.479436
Clarice Falcão,0.637607
Beef,0.501528
Lita Ford,0.616945
Mos Def,0.64554
At Vance,0.553334
Agorazein,0.513382
Robin Thicke,0.824446
La Bien Querida,0.596429
Tulus,0.549442
Recon,0.451377
Luis Eduardo Aute,0.56764
Dallas,0.447006
Protistas,0.507671
Yuna,0.66426
Malukah,0.58878
The Rods,0.498911
Detonautas Roque Clube,0.597209
The xx,0.84262
Lord Of The Lost,0.581607
The Autumn Offering,0.50712
Daughn Gibson,0.630094
Mason Casey,0.354455
Natasha Bedingfield,0.660022
Lou Bega,0.655377
Graeme Revell,0.679256
Andrés Cepeda,0.723628
Kris Kross,0.590509
Graveyard Train,0.510809
Smokey Robinson and The Miracles,0.592772
Earthless,0.540943
DJ Screw,0.584549
Plain White T's,0.612914
Mumford & Sons,0.932245
One-Way Mirror,0.479972
Rocky Votolato,0.619623
American Authors,0.740486
Henry Purcell,0.572756
Jack White,0.693786
Modena City Ramblers,0.560045
Groove Armada,0.664801
Hate Forest,0.508555
Anita O'Day,0.565214
Mor ve Ötesi,0.585282
E-Rotic,0.573471
Katy B,0.608257
Hatcha,0.479817
Tribo De Jah,0.501491
The Winery Dogs,0.547983
Leo Mattioli,0.525384
Tonic,0.598656
Esbjörn Svensson Trio,0.583864
A Sunny Day In Glasgow,0.5796
Ndee Naldinho,0.440121
Iggy Azalea,0.926377
Saosin,0.618588
Talib Kweli,0.630978
Archive,0.647911
Beats Antique,0.61316
The Wood Brothers,0.600488
Dirty Vegas,0.717122
Periphery,0.618111
Heathen,0.564072
Laibach,0.60146
On An On,0.518121
Macintosh Plus,0.499387
Restless,0.573267
Natiruts,0.641453
Kap Bambino,0.558049
Huey Lewis & The News,0.644967
Eric B. & Rakim,0.604666
Cesária Évora,0.561509
Emalkay,0.571488
Sean Lennon,0.583279
Mantraman,0.348152
Thermit,0.505267
Paulinho Da Viola,0.572398
Kem,0.61677
Marian,0.559464
John Cale,0.602717
Fobia,0.610261
The Defiled,0.482765
Saint Etienne,0.597405
Kat Dahlia,0.614034
Black,0.712171
John Denver,0.775093
Freelance Whales,0.581915
Craft Spells,0.657329
Michael Kiwanuka,0.62146
Ginny Owens,0.506725
Afroman,0.565109
Arandu Arakuaa,0.421317
Macy Gray,0.742458
tINI,0.507299
Mallu Magalhães,0.620456
Samantha Jade,0.555957
Lloyd,0.628758
Tankard,0.598755
Julian Casablancas,0.6191
Keane,0.743024
Beak>,0.564755
Crystal Stilts,0.582691
タニウチヒデキ,0.446078
Active Child,0.704993
Corinne Bailey Rae,0.635999
Angel,0.592769
Luis Alberto Spinetta,0.591211
Johnny Raducanu,0.339271
Will Smith,0.721881
Distemper,0.516662
Buraka Som Sistema,0.717822
Polar Bear Club,0.581906
Junior Boys,0.596568
Autograph,0.556588
The Fray,0.751483
Corrosion of Conformity,0.608063
Niki & the Dove,0.582576
Limelight,0.484707
Bruce Springsteen,0.761085
Jimmy Reed,0.578957
Nocturnus,0.516423
Tom Petty and The Heartbreakers,0.658886
Baths,0.628585
Parquet Courts,0.607837
Eisregen,0.517529
Cat Power,0.642732
Kaskade,0.803232
Rusko,0.6084
Post War Years,0.527786
Maurice Ravel,0.594308
Kids Like Us,0.48505
Taurus,0.477742
You Me at Six,0.646624
Yawning Man,0.55905
Ebi,0.608907
Jesús Alejandro El Niño,0.433016
Astral Doors,0.541076
Modern Day Babylon,0.540775
Riverside,0.608173
Thompson Twins,0.58712
Mew,0.70132
Silvio Rodríguez & Luis Eduardo Aute,0.332928
1000 Funerals,0.360355
Lindsey Buckingham,0.594904
There Will Be Blood,0.425258
Carolyna Blu,0.33082
Soldiers of Jah Army,0.533378
Vanilla Fudge,0.509061
As I Lay Dying,0.615047
Astaroth,0.393774
The A  B  C & D Of Boogie Woogie,0.379567
alt-J,0.865166
Ex Deo,0.506017
Sub Focus,0.602281
Dope Stars Inc.,0.681573
Heaven & Hell,0.52236
Rufige Kru,0.473017
Robertinho De Recife,0.377529
Havana Brown,0.616532
Orange Goblin,0.566427
Todos Tus Muertos,0.513834
Оргия Праведников,0.45409
Maná,0.873797
Antonio Forcione,0.505426
Gravestone,0.433121
Mr. Bungle,0.588943
+44,0.482172
Sadistik,0.575503
Sebastian,0.742698
Karunesh,0.599662
Mortiis,0.557633
The Retrosic,0.504607
Cristiano Araújo,0.78067
Sick Puppies,0.612381
Clark,0.619648
Turbo Rexx,0.0
Goo Goo Dolls,0.752628
Big Bang,0.799524
Eminem,0.898801
SOiL,0.74951
Savage Sister,0.497484
Belchior,0.556065
Elsterglanz,0.425158
The Tubes,0.620741
Aer,0.614578
Aghast,0.432326
Albert Cummings,0.566016
Elliott Smith,0.638217
The Spotnicks,0.505626
Tequila Baby,0.554765
Gnawa Diffusion,0.499434
Merda,0.469159
Dubioza Kolektiv,0.592917
The Kelly Family,0.567484
Three Trapped Tigers,0.557002
Tysondog,0.468033
Bucovina,0.503017
God Dethroned,0.541491
Wes Montgomery,0.61628
Toundra,0.57925
Howlin' Wolf,0.605822
Siouxsie and the Banshees,0.611419
Павел Кашин,0.422285
Krokus,0.591582
Cris Manzano,0.361706
Bill Haley & His Comets,0.565614
川井憲次,0.489825
Lovage,0.5788
Colapesce,0.561136
Job for a Cowboy,0.604112
The Exploited,0.605034
Girls Aloud,0.631318
Bibio,0.627968
3oda Kru,0.406531
Scissor Sisters,0.612986
Barış Manço,0.615111
Telekinesis,0.59013
Tony Toni Toné,0.583556
The Horrors,0.626884
Barricada,0.566661
Iron Butterfly,0.583129
Timo Tolkki's Avalon,0.50795
toe,0.617682
The Flower Kings,0.553514
Revent,0.279749
Jason Becker,0.564943
Death SS,0.489671
Innerpartysystem,0.564383
Book Of Love,0.546735
Mortal Sin,0.473224
Opća Opasnost,0.599371
Brendan Benson,0.561167
Norman Brown,0.58555
Brian McKnight,0.627322
Donny Hathaway,0.626769
Yes,0.631514
Louis Armstrong,0.708503
Hombres G,0.751967
Fad Gadget,0.561197
Daughter,0.661913
Suicidal Angels,0.510953
M-Seven,0.538827
Dead Silence Hides My Cries,0.565931
Slightly Stoopid,0.63915
Foals,0.655828
Machinae Supremacy,0.600101
Eagle-Eye Cherry,0.693409
Bruce Cockburn,0.579523
Message To Bears,0.609816
The Atomic Bitchwax,0.591131
Deception,0.377513
Steven Price,0.569591
Astro,0.597606
The Greenhornes,0.570776
Red Dirt,0.418938
Télépopmusik,0.618183
Twisted Tower Dire,0.445029
Perrosky,0.514011
Georges Brassens,0.583287
Boy,0.617736
Have Mercy,0.557882
Fabri Fibra,0.743299
Cascada,0.617885
Kameleba,0.508927
Part Time,0.49787
Steeleye Span,0.559933
Lenny Kravitz,0.855282
Savoy Brown,0.605311
André Previn,0.564215
Filter,0.615093
Winds of Plague,0.588272
Гевал,0.389899
Jex Thoth,0.568599
Make Me Famous,0.564412
UK Subs,0.499095
Owl City,0.659575
Hot Since 82,0.615548
Canis,0.508373
Слот,0.511774
Pianoбой,0.546382
The Corrs,0.62675
Giorgio Canali & Rossofuoco,0.502653
Praying Mantis,0.515263
Avicii,0.97348
Milking the Goatmachine,0.523107
Razorlight,0.685814
Ella Fitzgerald & Joe Pass,0.173292
Enuff Z'Nuff,0.537835
Darkyra Black,0.367453
Three Days Grace,0.852803
Still Remains,0.560993
Blind Melon,0.626515
Psy-Kick,0.402959
Judy Roderick,0.42405
John Mayall & The Bluesbreakers,0.567756
Dr. Acula,0.572753
Frittenbude,0.582282
Blut aus Nord,0.555139
Bilal,0.596383
Cosmic Church,0.427029
Immanuel Casto,0.541667
Adorned Brood,0.517529
Gloria Gaynor,0.642194
The Pillows,0.636117
Faraquet,0.514521
Blue Hawaii,0.604843
Squeeze,0.5976
Aborym,0.497754
Gregory Alan Isakov,0.68995
Deptford Goth,0.609893
Chicks on Speed,0.573209
John Norum,0.560064
YG,0.740983
The Stranglers,0.629649
Animal Джаz,0.522638
Zulu Winter,0.563543
Kissin' Dynamite,0.515648
The Pointer Sisters,0.677132
Courtney Love,0.625349
Bambú Station,0.505924
Temple of Baal,0.458375
Meat Puppets,0.596777
Stellamara,0.549113
Big Scary,0.596881
Heidevolk,0.588388
James Newton Howard,0.857752
José González,0.804446
Enforcer,0.583325
Annihilator,0.606515
Nujabes,0.610408
Bevano Est,0.314014
Luscious Jackson,0.564249
Natalie Merchant,0.611056
Shadows Fall,0.595492
Florida Georgia Line,0.84629
Cornershop,0.585407
Steve Hackett,0.597783
Hellyeah,0.615881
Perota Chingo,0.549734
Masterplan,0.584214
Кот Балу,0.411591
Fair Warning,0.505696
107 Faunos,0.465862
Vanessa,0.514064
Trevor Rabin,0.573413
The Sisters of Mercy,0.630651
Rufus Wainwright,0.622403
Jessie Ware,0.851278
The Drifters,0.59242
Siriusmo,0.596116
Ovid's Withering,0.517168
Alunah,0.518756
Amputated,0.485948
Pijani Powietrzem,0.408101
Tanzwut,0.572086
Wedard,0.420904
Kashmir,0.599267
Zoé,0.643716
Balam Acab,0.598705
CocoRosie,0.633792
White Denim,0.597343
Frankenstein Drag Queens from Planet 13,0.427402
Caribou,0.739733
Steel Panther,0.630382
Jörn Mohr,0.391053
Giraffage,0.609772
Izzy Stradlin,0.497895
Star Slinger,0.596651
Crash of Rhinos,0.497853
Primal Scream,0.628861
Azarath,0.484974
High Skies,0.494027
Reverend Bizarre,0.55289
Filipe Catto,0.582916
Carmen Villain,0.449155
Shogun,0.600551
The Best Pessimist,0.489369
Stream of Passion,0.579987
The Holydrug Couple,0.56904
The Dø,0.720513
Thirteen Senses,0.592007
Azra,0.552378
The Honorary Title,0.581802
Clã,0.545183
OSI,0.555693
Claustrofobia,0.518546
Skinless,0.557791
Wolfchant,0.554442
Japan,0.583569
The Men,0.607386
Tweet,0.563365
Mudhoney,0.609852
Savage Garden,0.635021
Lydia,0.58578
Wu-Tang Clan,0.663436
Paolo Benvegnù,0.490074
Grupo Clareou,0.55241
Realm,0.414125
Fo!Nik,0.508137
Scott McKenzie,0.583521
Schenker Barden Acoustic Project,0.231226
Lizz Wright,0.588404
Nabaath,0.335545
中村正人,0.43171
Steve Earle,0.720875
Ektomorf,0.572832
Integrity,0.513941
Toad The Wet Sprocket,0.514545
Deerhunter,0.638265
Randy Travis,0.644429
Nasty,0.584633
X-Rx,0.552211
De-Phazz,0.640667
Sublime,0.706993
Spawn of Possession,0.564951
Kawa,0.440572
Astor Piazzolla,0.566679
Nightmare,0.553385
Hanoi Rocks,0.618173
Big Country,0.581221
hide,0.446706
The Blood of Heroes,0.479551
Dünedain,0.456107
Demolition Hammer,0.528729
Alex Winston,0.592602
Kakkmaddafakka,0.596652
Волколак,0.38548
El Guincho,0.564811
Drive Me Crazy,0.271909
Adventure Club,0.634783
Antonio De Lucena,0.51555
Booka Shade,0.617996
Smoma,0.490606
Danzig,0.628993
Blue Öyster Cult,0.637856
Demons & Wizards,0.555689
Pray For Locust,0.483864
The Quantic Soul Orchestra,0.564445
Steve Howe,0.56925
Two Witches,0.499142
Zomby,0.575933
Dale Earnhardt Jr. Jr.,0.619019
Xzibit,0.629229
Adrian Von Ziegler,0.605184
Los Pirata,0.461867
Architecture in Helsinki,0.62001
RZA,0.627082
Coleman Hawkins,0.603935
Kamelot,0.702117
Obeisance,0.352624
Nicola Roberts,0.588465
Dragonland,0.57334
Captain Jack,0.617842
Wormed,0.548832
Avulsed,0.489004
Amon Tobin,0.626106
Игорь Вдовин,0.38944
Maybeshewill,0.611647
Little Boots,0.606436
Goldie,0.5863
Mike Moonnight,0.456426
Tora Tora,0.477828
Steven Halpern,0.559626
Anti-Flag,0.625509
Blackberry Smoke,0.611548
Leatherface,0.458315
Chunk! No  Captain Chunk!,0.621775
Lea Michele,0.637889
Buffalo Springfield,0.601957
Congreso,0.509268
Iron Savior,0.55615
Ladyhawke,0.601809
Cólera,0.487452
The Telescopes,0.506017
Malika Ayane,0.751893
Float,0.493181
Andy Timmons,0.527704
Seeed,0.624782
Dean Blunt,0.584468
Maeve O'Boyle,0.420833
Sonny Landreth,0.561681
Back To Zero,0.340106
Neil Zaza,0.556402
Gamma Ray,0.609949
Fito Páez,0.656754
Gavin DeGraw,0.749219
The Tallest Man on Earth,0.761056
Cancerslug,0.510542
Angie Foster,0.333973
Laurie Anderson,0.601557
Jon Kennedy,0.576296
Sahib Shihab,0.474296
The Pretty Reckless,0.780073
X-UFO,0.313516
Hocus Pocus,0.595128
Amazigh Kateb,0.434679
Amiina,0.588863
Grinderman,0.588589
Angelo Branduardi,0.588218
8 Eyed Spy,0.364876
New Eden Orchestra,0.29319
Beat Happening,0.563854
New Kids on the Block,0.627365
Cara Dillon,0.513457
Barry White,0.724409
Ben Webster,0.573843
Heart,0.693509
Peter Gabriel,0.677118
Suuns,0.61613
Arch Enemy,0.642876
Seabear,0.581035
Major League,0.579229
Leatherwolf,0.471315
Imperiet,0.572891
Joe Nichols,0.733694
Blackfoot,0.559409
Casuarina,0.57242
Doctor P,0.607904
Hirax,0.483529
Air Supply,0.636696
Blue King Brown,0.556272
Elis Regina,0.618712
Renate,0.473229
Fun People,0.515524
Feed Me,0.628215
Bread,0.615214
Mark Lanegan,0.608952
Modestep,0.624698
George Thorogood,0.517541
Poduene Blues Band,0.35805
Alexis & Fido,0.646905
Alter Egon,0.357082
The M Machine,0.675728
Bárbara Eugênia,0.543679
Local Natives,0.645906
Vesa-Matti Loiri,0.581612
Benjamin Francis Leftwich,0.666007
I Monster,0.584016
Alborosie,0.594522
King Kobra,0.514925
Def Leppard,0.71336
Efterklang,0.611431
Laurent Chambert,0.324131
Pentti Kumpulainen,0.363522
La Dispute,0.634785
The White Buffalo,0.614529
Danger,0.593043
99 Posse,0.609937
Bobina,0.562541
Smog,0.512933
Saul Williams,0.579793
Mastan & Homay,0.357543
Camila Moreno,0.596622
All Shall Perish,0.601462
Cazzette,0.805175
30 Seconds to Mars,0.0
Hardline,0.561826
Terror Squad,0.565081
The Avett Brothers,0.691028
Reliquary,0.399767
Padi,0.570887
Gladys Knight & The Pips,0.657062
Ipang,0.433408
Ali Farka Touré/Toumani Diabaté,0.43203
Blotted Science,0.516355
Tank,0.632012
Attomica,0.458602
The Moon and the Nightspirit,0.564856
Selena Gomez,0.884523
La Máquina de Hacer Pájaros,0.412095
Peterpan,0.558902
:Wumpscut:,0.705358
The Vaccines,0.779972
Rome,0.593784
Fishbone,0.518827
Conjure One,0.583527
Adicta,0.457797
American Head Charge,0.589865
Elane,0.536582
Thomas Köner,0.507475
Drive  She Said,0.409906
Los Prisioneros,0.615874
Modern Baseball,0.628318
Hank Williams III,0.619503
Stryper,0.589775
Adriana Calcanhotto,0.573209
Snoop Dogg,0.853936
Russian Red,0.616043
The Band Perry,0.750565
Jarabe de Palo,0.599065
Matt Redman,0.626888
Bossman,0.457917
Phantom Planet,0.601873
Alice Cooper,0.702379
The Mountain Goats,0.768383
St. Martin’s Symphony of London,0.477498
Joe Bonamassa,0.801758
Nitzer Ebb,0.568206
Найк Борзов,0.481569
Reamonn,0.598945
Connan Mockasin,0.613289
Andy McKee,0.611084
Frida Gold,0.578257
2raumwohnung,0.5695
Lacrosse,0.500658
Rhian Sheehan,0.59446
Color Me Badd,0.517137
Being As An Ocean,0.627276
Ron Asheton's New Order,0.273243
Portugal. The Man,0.650729
Jovenal Olanda (Nana) Vasconcelos;Sami Ateba;Osvaldo Caló;Carisse Mouassi;Martin Ibessa;Alain Aubin;Yvon Kassa,0.060939
Pixies,0.765804
Andy James,0.569637
Angelspit,0.556048
Operadyse,0.424269
Chris Rea,0.635192
André Abujamra,0.572215
Prefuse 73,0.599108
Johan Skugge,0.519409
John Mayer,0.806664
Crazy Frog,0.610814
Camilo Sesto,0.572303
Loudblast,0.511058
Turbo,0.543325
Monuments,0.600565
Fred Mollin,0.543433
The Monkees,0.658845
Eigensinn,0.338607
Sly & The Family Stone,0.646487
Virelai,0.427467
Blind Pilot,0.619202
Bob Marley,0.74762
Jamala,0.48328
Dash Berlin,0.73765
Alice Deejay,0.60777
Banks,0.769707
Death Angel,0.606462
;   VIINII CD'S (: | NATIRUTS,0.347665
Pink,0.654521
Meganoidi,0.508267
Bel Canto,0.513228
Paul McCartney,0.842902
Eartha Kitt,0.606901
Skay Beilinson,0.506751
REO Speedwagon,0.645716
Richard Wagner,0.633265
Eleanor McEvoy,0.516186
NamNamBulu,0.530419
Harem Scarem,0.556021
Reuben,0.536157
Master,0.558842
Vintersorg,0.547553
Dinosaur Jr.,0.625856
소녀시대,0.846976
Big Mike Griffin,0.357845
Nenhum de Nós,0.605496
Hagalaz' Runedance,0.546518
Lionel Hampton,0.583495
Burial,0.631736
Yusa,0.471131
Iron Fire,0.516832
Dimmu Borgir,0.630791
The American Dollar,0.612853
The Expendables,0.59989
La Fouine,0.64393
Dismember,0.561648
Kazuma Jinnouchi,0.514926
The View,0.635275
Dare,0.554522
Jaguar,0.499309
Eagles of Death Metal,0.628256
Tiziano Ferro,0.84826
Dela,0.505998
Majesty,0.623117
The Butterfly Effect,0.556987
Fuzz Manta,0.443112
Vicious Rumors,0.508988
Polyphony & Stephen Layton,0.342167
Tomahawk,0.588975
R. D. Burman feat. Asha Bhosle,0.516144
高橋洋子,0.442192
Abraxas,0.556515
The Middle East,0.611747
Yeah Yeah Yeahs,0.716815
Bat for Lashes,0.630066
Nonpalidece,0.586424
Old Man's Child,0.554384
Ducktails,0.602798
Johnny Winter,0.626612
Cab Calloway,0.571174
Blue Mitchell,0.520515
Scar Symmetry,0.601661
Flying Colors,0.584861
Noyz Narcos,0.563984
IOSONOUNCANE,0.438111
John Cage,0.574227
Shaban & Käptn Peng,0.547248
Сплин,0.576041
Michale Graves,0.569279
Labelle,0.565731
Blood Farmers,0.391596
Pizzicato Five,0.50599
Claude VonStroke,0.608558
Austere,0.499764
Missa Mercuria,0.363068
Motorpsycho,0.568887
The Partridge Family,0.552519
Alesana,0.609748
Dunderbeist,0.508062
Saint Germain (CD Series),0.478307
Aqualung,0.613459
Bürdel King,0.457396
Arijit Singh,0.778441
Josh Groban,0.789746
The Libertines,0.635839
Special Request,0.514651
Era,0.635408
Barão Vermelho,0.579598
The Boys,0.521398
Garotos Podres,0.478247
Parachute,0.627499
Glee Cast,0.747796
Tom Petty & The Heartbreakers,0.658886
Destroyers,0.466908
Flight Facilities,0.780227
Nelly,0.732851
Unseen Terror,0.430876
Jun Miyake,0.557304
Tony Bennett & Bill Evans,0.169381
Breakdown of Sanity,0.607995
22-20s,0.563272
Holly Williams,0.554235
Richard Hawley,0.624447
Jethro Tull,0.68033
Jacques Dutronc,0.639731
Biorn Borg,0.432213
Julie Andrews,0.624871
J. Cole,0.844528
Diana Krall,0.793729
Arcade Fire,0.810101
Angel Dust,0.511682
Built to Spill,0.809238
TEAM,0.503392
I Am Giant,0.56249
Motionless in White,0.645723
Borgore,0.716994
Harold Faltermeyer,0.598557
Kaddisfly,0.485066
Haggard,0.485412
Tom Petty,0.633024
1 Giant Leap,0.510782
A7IE,0.495741
For a Minor Reflection,0.546329
Crown The Lost,0.317601
Fanfarlo,0.58915
Prāta Vētra,0.741059
The Peculiar Pretzelmen,0.498405
Emphatic,0.58591
Dave Navarro,0.555098
Illya Kuryaki &  The Valderramas,0.595363
We Are the Ocean,0.589492
The Zen Circus,0.578194
Ray Wylie Hubbard,0.585571
Ataque de caspa,0.475799
Robert Plant,0.63393
45 Grave,0.548726
梶浦由記,0.508902
Grégoire Maret,0.30232
Stardust,0.586462
Stereophonics,0.64352
Korpiklaani,0.636222
Thor,0.522825
Daft Punk,0.880478
Lemon,0.761211
Sexion d'Assaut,0.655065
Артур Беркут,0.402238
Ketil Bjørnstad,0.540931
OneRepublic,0.921076
Mortifera,0.493646
Do As Infinity,0.449266
John Grant,0.607654
Jade,0.517459
La Femme,0.613301
Rob Zombie,0.656739
Manuel García,0.59223
Guided by Voices,0.615534
Michael Bublé,0.791331
Brezno,0.376132
Emily Browning,0.562
Jagwar Ma,0.609603
Stornoway,0.617679
Sixx:A.M.,0.764785
Mr. Mister,0.611488
Evans Blue,0.592866
Fleetwood Mac,0.845234
P!nk,0.874335
TNT,0.580232
Bon Jovi,0.728696
Wizzard,0.527912
Tim Hardin,0.560336
Darius Rucker,0.833519
André Rieu,0.634197
Criolo,0.637571
Tede,0.604581
Pete Tong,0.590106
Gordon Goodwin's Big Phat Band,0.547784
Angel Vivaldi,0.578437
Los Campesinos!,0.597876
Supreme Beings Of Leisure,0.543447
Jamie Cullum,0.731716
The Boxer Rebellion,0.603429
Amorphis,0.625235
Wolfmother,0.626453
Stive Morgan,0.354687
Silent Rage,0.407063
Avishai Cohen,0.600016
The Olms,0.508297
Woodkid,0.736516
Gun,0.589588
Monstrum,0.403027
Old Man Gloom,0.570294
Vashti Bunyan,0.634312
Dream Evil,0.583112
Jonny Greenwood,0.577234
Austin Mahone,0.691094
Cocoon,0.585998
Gigi D'Agostino,0.702107
Kataklysm,0.569152
Herbie Hancock,0.642781
Samuele Bersani,0.653987
Matthew Wilder,0.564432
Blood By Dayz,0.371695
Putrid Pile,0.488443
O.S.T.R.,0.644882
Metro Area,0.559195
Murderdolls,0.584882
Trobar de Morte,0.517205
The Asteroids Galaxy Tour,0.608038
Cypress Hill,0.661458
Triarii,0.451232
The Cape Of Good Hope,0.309677
