c80
1	Sepultura	0.00139147162552	0.0264516656294
2	Metallica	0.00849310676499	0.0242519912742
3	Ghost	0.00111574222507	0.022609747971
4	Rapalje	0.000323821737736	0.0192840213995
5	Týr	0.000779095864059	0.0164758060967
6	Rainbow	0.000862455915357	0.0154120538886
7	Slayer	0.00214812439885	0.0143224638364
8	Gotthard	0.000557871112536	0.013951932809
9	Helloween	0.00164796409105	0.013646153556
10	Amon Amarth	0.000990702148124	0.012734788048

c171
1	Little Boots	0.000343058672651	0.0237109953814
2	Miles Davis	0.000923372875922	0.017995546043
3	Devendra Banhart	0.00096825905739	0.0128155247264
4	Sad Boys	0.000147483167682	0.0122849492648
5	AlunaGeorge	0.000243667842257	0.0119184943199
6	Zoé	0.000589932670728	0.0110316889509
7	Florence + the Machine	0.00169926258416	0.0110034401185
8	Lana Del Rey	0.00374799615261	0.0103060579014
9	Deftones	0.0012215453671	0.0101298059842
10	Travis	0.00058031420327	0.009689956067

c268
1	Darkthrone	0.000750240461686	0.045916426205
2	Black Sabbath	0.00453991663995	0.0340315119315
3	Angra	0.000977877524848	0.0323554558085
4	Visions of Atlantis	0.000246873998076	0.0297531260019
5	Amon Amarth	0.000990702148124	0.0271045359471
6	Billy Idol	0.000458480282142	0.0204939006702
7	Tom Petty and The Heartbreakers	0.000371914075024	0.0201042764012
8	Ghost	0.00111574222507	0.0198366387273
9	Kings of Leon	0.00204232125681	0.0193862501718
10	Metallica	0.00849310676499	0.0176973694255

c173
1	Guns N' Roses	0.00254889387624	0.0445939632666
2	Mitch Murder	0.000285347867906	0.0411432235607
3	The Smiths	0.00181789034947	0.0353249667934
4	Lady Pank	0.000173132414235	0.0231602009191
5	Kiss	0.00275088169285	0.0220110230691
6	Tom Petty and The Heartbreakers	0.000371914075024	0.0201042764012
7	Bathory	0.000811157422251	0.0191888425777
8	Infernal War	0.000131452388586	0.0184399761828
9	The Tragically Hip	0.000208400128246	0.0183630284432
10	Destroyers	0.000169926258416	0.0179253118368

c175
1	SG Wannabe	0.000269317088811	0.0277306829112
2	The Beatles	0.00552420647643	0.0171424601902
3	Mogwai	0.000984289836486	0.0126823768302
4	Tiny Moving Parts	0.000118627765309	0.012214705568
5	Elvis Presley	0.00117345302982	0.0111598803035
6	Hugh Laurie	0.000362295607567	0.0109710377258
